#
#
# US Geological Survey
# retrieved: 2022-01-20 14:41:31 EST
# URL: https://nwis.waterdata.usgs.gov/nwis/inventory
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  district_cd     -- District code
#  state_cd        -- State code
#  county_cd       -- County code
#
#
# query started 2022-01-20 14:41:31 EST
#
# there are 30818 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	site_tp_cd	district_cd	state_cd	county_cd
USGS	01572802	Aires Run Trib ab Range Rd at Ft Indiantown Gap	ST	42	42	075
USGS	01572804	Aires Run at Ft. Indiantown Gap, PA	ST	42	42	075
USGS	01572809	Aires Run ab Coulter Rd at Ft Indiantown Gap, PA	ST	42	42	075
USGS	01572814	Aires Run ab Qureg Run at Ft. Indiantown Gap, PA	ST	42	42	075
USGS	01572818	Qureg Run ab Shuey Lake at Ft Indiantown Gap, PA	ST	42	42	075
USGS	01572820	Qureg Rn at Mouth to Shuey Lk at Ft Indiantown Gap	ST	42	42	075
USGS	01572834	Qureg Run at Ft. Indiantown Gap, PA	ST	42	42	075
USGS	01572844	Aires Run bl Qureg Run at Ft. Indiantown Gap, PA	ST	42	42	075
USGS	01572900	Reeds Creek near Ono, PA	ST	42	42	075
USGS	01572905	Reeds Creek below Route 22 near Ono, PA	ST	42	42	075
USGS	01572924	Indiantown Run ab Unn Trib at Ft. Indiantown Gap	ST	42	42	075
USGS	01572928	Unn Trib to Indiantown Run at Ft. Indiantown Gap	ST	42	42	075
USGS	01572940	St. Joseph Springs outflow at Ft. Indiantown Gap	ST	42	42	075
USGS	01572944	Indiantown Run bl Hatchery at Ft. Indiantown Gap	ST	42	42	075
USGS	01572948	Indiantown Run in Gap at Ft. Indiantown Gap, PA	ST	42	42	075
USGS	01572950	Indiantown Run near Harper Tavern, PA	ST	42	42	075
USGS	01572956	Indiantown Run ab Memorial Lake nr Indiantown, PA	ST	42	42	075
USGS	01572975	Indiantown Run ab Vesle Run at Indiantown, PA	ST	42	42	075
USGS	01572976	Vesle Rn ab Range Rd at Ft Indiantown Gap, PA	ST	42	42	075
USGS	01572978	Vesle Rn Trib ab Range Rd at Ft Indiantown Gap, PA	ST	42	42	075
USGS	01572979	Vesle Run DS Airfield at Ft. Indiantown Gap, PA	ST	42	42	075
USGS	01572981	Unn Trib to Vesle Run at Ft. Indiantown Gap, PA	ST	42	42	075
USGS	01572986	Vesle Run at Indiantown, PA	ST	42	42	075
USGS	01573000	Swatara Creek at Harper Tavern, PA	ST	42	42	075
USGS	01573020	Quittapahilla Creek at Lebanon, PA	ST	42	42	075
USGS	01573030	Quittapahilla Creek Tributary at Rexmont, PA	ST	42	42	075
USGS	01573040	Brandywine Creek at Lebanon, PA	ST	42	42	075
USGS	01573050	Quittapahilla Creek at West Lebanon, PA	ST	42	42	075
USGS	01573060	Quittapahilla Creek near Cleona, PA	ST	42	42	075
USGS	01573061	Center Branch Snitz Creek at Cornwall Center, PA	ST	42	42	075
USGS	01573062	East Branch Snitz Creek near Anthracite, PA	ST	42	42	075
USGS	01573063	West Branch Snitz Creek near Quentin, PA	ST	42	42	075
USGS	01573065	Snitz Creek near Zinns Mills, PA	ST	42	42	075
USGS	01573068	Snitz Creek near Lebanon, PA	ST	42	42	075
USGS	01573070	Snitz Creek near Cleona, PA	ST	42	42	075
USGS	01573080	Quittapahilla Cr near Cleona, PA	ST	42	42	075
USGS	01573083	Beck Creek near Philhaven Hospital, Quentin, PA	ST	42	42	075
USGS	01573085	Beck Creek near Gingerich Church, Lebanon, PA	ST	42	42	075
USGS	01573086	Beck Creek near Cleona, PA	ST	42	42	075
USGS	01573087	Beck Creek at Cleona, PA	ST	42	42	075
USGS	01573090	EB Bachman Run at Mt. Gretna Heights, PA	ST	42	42	075
USGS	01573091	Center Br Bachman Run nr Mt. Gretna Hts., PA	ST	42	42	075
USGS	01573092	WB Bachman Run at Mt. Wilson, PA	ST	42	42	075
USGS	01573094	Bachman Run near Fontana, PA	ST	42	42	075
USGS	01573095	Bachman Run at Annville, PA	ST	42	42	075
USGS	01573096	Bachman Run near Annville, PA	ST	42	42	075
USGS	01573097	Quittapahilla Creek at Annville, PA	ST	42	42	075
USGS	01573098	Quittapahilla Creek at Clear Spring, PA	ST	42	42	075
USGS	01573151	Killinger Creek US Treatment Plant nr Annville, PA	ST	42	42	075
USGS	01573153	Killinger Creek DS Treatment Plant nr Annville, PA	ST	42	42	075
USGS	01573160	Quittapahilla Creek near Bellegrove, PA	ST	42	42	075
USGS	01573200	Quittapahilla Creek at Syner, PA	ST	42	42	075
USGS	01573205	Quittapahilla Creek near Syner, PA	ST	42	42	075
USGS	01573300	Bow Creek at Grantville, PA	ST	42	42	043
USGS	01573472	Manada Cr along McLean Rd near Manada Gap, PA	ST	42	42	043
USGS	01573480	Unn Trib to Manada Creek near Manada Gap, PA	ST	42	42	043
USGS	01573482	Manada Creek at Manada Gap, PA	ST	42	42	043
USGS	01573490	Trib along Horseshoe Trl to Manada Cr @ Manada Gap	ST	42	42	043
USGS	01573496	Unn Trib to Manada Cr at Rt. 443 near Manada Gap	ST	42	42	043
USGS	01573497	Unnamed Trib along 443 to Manada Cr at Manada Gap	ST	42	42	043
USGS	01573500	Manada Cr at Manada Gap, PA	ST	42	42	043
USGS	01573501	Manada Creek bl Manada Gap at Manada Gap, PA	ST	42	42	043
USGS	01573535	Unn Trib to Manada Creek near Sand Beach, PA	ST	42	42	043
USGS	01573550	Manada Creek at Sand Beach, PA	ST	42	42	043
USGS	01573560	Swatara Creek near Hershey, PA	ST	42	42	043
USGS	01573570	Spring Creek at Union Deposit, PA	ST	42	42	043
USGS	01573572	Swatara Creek at Union Deposit, PA	ST	42	42	043
USGS	01573580	Beaver Creek near Hummelstown, PA	ST	42	42	043
USGS	01573583	Swatara Creek below US322 near Hummelstown, PA	ST	42	42	043
USGS	01573590	Swatara Creek near Middletown, PA	ST	42	42	043
USGS	01573600	Swatara Creek at Middletown, PA	ST	42	42	043
USGS	01573610	Swatara Creek at Harrisburg Airport at Middletown	ST	42	42	043
USGS	01573660	Fishing Creek at Goldsboro, PA	ST	42	42	133
USGS	01573670	Conewago Creek at Colebrook, PA	ST	42	42	075
USGS	01573680	Unnamed trib to L Conewago Cr nr Upper Lawn, PA	ST	42	42	075
USGS	01573690	West Conewago Creek near Lawn, PA	ST	42	42	075
USGS	01573695	Conewago Creek near Bellaire, PA	ST	42	42	043
USGS	01573700	Conewago Creek at Bellaire, PA	ST	42	42	071
USGS	01573702	Hoffer Creek near Bellaire, PA	ST	42	42	043
USGS	015737022	Unnamed Tributary to Hoffer Creek near Deodate, PA	ST	42	42	043
USGS	01573703	Conewago Creek near Elizabethtown, PA	ST	42	42	043
USGS	01573704	Unnamed trib to Conewago Cr nr Eliabethtown, PA	ST	42	42	043
USGS	01573705	Conewago Creek at Aberdeen, PA	ST	42	42	043
USGS	01573706	Brills Run near Deodate, PA	ST	42	42	043
USGS	01573707	Brills Run near Elizabethtown, PA	ST	42	42	043
USGS	01573708	Lynch Run at Londonderry Township, PA	ST	42	42	043
USGS	01573709	Lynch Run near Elizabethtown, PA	ST	42	42	043
USGS	01573710	Conewago Creek near Falmouth, PA	ST	42	42	043
USGS	01573713	Unnamed trib to Conewago Creek nr Royalton, PA	ST	42	42	043
USGS	01573750	Conewago Creek near Arendtsville, PA	ST	42	42	001
USGS	01573800	West Conewago Creek near Heidlersburg, PA	ST	42	42	001
USGS	01573808	Brush Run, Site 1, near McSherrystown, PA	ST	42	42	001
USGS	01573810	Brush Run, Site 2, near McSherrystown, PA	ST	42	42	001
USGS	01573811	Brush Run, Site 3, near McSherrystown, PA	ST	42	42	001
USGS	01573815	Brush Run, Site 4, near McSherrystown, PA	ST	42	42	001
USGS	01573820	South Branch Conewago Creek at New Oxford, PA	ST	42	42	001
USGS	01573825	West Conewago Creek at East Berlin, PA	ST	42	42	001
USGS	01573849	Bermudian Creek at Oxford Road nr Heidlersburg, PA	ST	42	42	001
USGS	015738492	Bermudian Creek at Willow Lane nr Heidlersburg, PA	ST	42	42	001
USGS	01573850	Bermudian Creek near York Springs, PA	ST	42	42	001
USGS	01573880	Latimore Creek Tributary near York Springs, PA	ST	42	42	001
USGS	01573890	N Fork Latimore Creek Trib near York Springs, PA	ST	42	42	001
USGS	01573900	Latimore Creek near York Springs, PA	ST	42	42	001
USGS	01573940	Beaver Creek at Rossville, PA	ST	42	42	133
USGS	01573941	Beaver Creek Tributary No. 1 near Rossville, PA	ST	42	42	133
USGS	01573942	Beaver Creek Tributary No. 2 near Rossville, PA	ST	42	42	133
USGS	01573949	Rock Creek near Lewisberry, PA	ST	42	42	133
USGS	01573970	Little Conewago Creek near Weigelstown, PA	ST	42	42	133
USGS	01574000	West Conewago Creek near Manchester, PA	ST	42	42	133
USGS	01574050	Snitz Creek near Falmouth, PA	ST	42	42	071
USGS	01574055	Snitz Creek near Bainbridge, PA	ST	42	42	071
USGS	01574200	Conoy Creek at Elizabethtown, PA	ST	42	42	071
USGS	01574300	Conoy Creek Tributary at Elizabethtown, PA	ST	42	42	071
USGS	01574310	Conoy Creek near Elizabethtown, PA	ST	42	42	071
USGS	01574314	Conoy Creek near Stacktown, PA	ST	42	42	071
USGS	01574500	Codorus Creek at Spring Grove, PA	ST	42	42	133
USGS	01574520	West Branch Codorus Creek at Stoverstown, PA	ST	42	42	133
USGS	01574800	EB Codorus Creek Tributary near Winterstown, PA	ST	42	42	133
USGS	01575000	South Branch Codorus Creek near York, PA	ST	42	42	133
USGS	01575500	Codorus Creek near York, PA	ST	42	42	133
USGS	01575510	Codorus Creek at North York, PA	ST	42	42	133
USGS	01575580	Codorus Cr near New Holland, PA	ST	42	42	133
USGS	01575585	Codorus Creek at Pleasureville, PA	ST	42	42	133
USGS	01575598	Codorus Creek near Saginaw, PA	ST	42	42	133
USGS	01575600	Codorus Creek near Mount Wolf, PA	ST	42	42	133
USGS	01575700	Susquehanna River near Bainbridge, PA	ST	42	42	071
USGS	01575720	Chickies Creek at I-76 near Mount Hope, PA	ST	42	42	071
USGS	01575730	Chickies Creek at Pinch Road near Manheim, PA	ST	42	42	071
USGS	01575731	Shearers Creek at I-76 at Mount Hope, PA	ST	42	42	071
USGS	01575732	Shearers Creek at Mountain Road near Manheim, PA	ST	42	42	071
USGS	01575735	Chickies Creek above Manheim Lake near Manheim, PA	ST	42	42	071
USGS	01575736	Trib to Chickies Creek at I-76 at Mount Hope, PA	ST	42	42	071
USGS	01575737	Boyers Run at I-76 near Mount Hope, PA	ST	42	42	071
USGS	015757373	Boyers Run at Boyers Run Road at White Oak, PA	ST	42	42	071
USGS	015757375	Trib to Chickies Cr at White Oak Rd nr White Oak	ST	42	42	071
USGS	01575738	Chickies Creek at Manheim Lake near Manheim, PA	ST	42	42	071
USGS	015757383	Trib to Chickies Cr at White Oak Rd at White Oak	ST	42	42	071
USGS	01575741	Chickies Creek at Hamaker Road at Manheim, PA	ST	42	42	071
USGS	01575742	Chickies Creek at East High Street at Manheim, PA	ST	42	42	071
USGS	01575743	Trib to Doe Run at Doe Run Road near Manheim, PA	ST	42	42	071
USGS	01575744	Doe Run below Oak Road at Manheim, PA	ST	42	42	071
USGS	01575746	Chickies Creek at Manheim, PA	ST	42	42	071
USGS	01575747	Rife Run at Hernley Road at Manheim, PA	ST	42	42	071
USGS	01575748	Trib to Rife Run at Hernley Road at Manheim, PA	ST	42	42	071
USGS	01575749	Trib to Rife Run at Shumaker Road at Manheim, PA	ST	42	42	071
USGS	01575750	Rife Run at West High Street at Manheim, PA	ST	42	42	071
USGS	015757506	Manheim Sewage Discharge at Meadow Ln at Manheim	ST	42	42	071
USGS	01575751	Chickies Creek at Sunhill Rd at Sporting Hill, PA	ST	42	42	071
USGS	015757518	Dellinger Run at Sporting Hill Rd at Sporting Hill	ST	42	42	071
USGS	01575752	Dellinger Run at Auction Road at Salunga, PA	ST	42	42	071
USGS	01575754	Trib to Chickies Cr at Spooky Road at Salunga, PA	ST	42	42	071
USGS	01575756	Trib to Chickies Cr at Auction Road at Salunga, PA	ST	42	42	071
USGS	015757565	Chickies Creek near Salunga, PA	ST	42	42	071
USGS	01575757	Chickies Cr at Old Railroad Street at Salunga, PA	ST	42	42	071
USGS	01575758	Trib to Chickies Cr at Marietta Pike at Silver Spr	ST	42	42	071
USGS	01575759	Trib 2 to Chickies Cr at Quarry Rd nr Farmdale, PA	ST	42	42	071
USGS	01575760	Trib to Chickies Cr at Prospect Rd nr Farmdale, PA	ST	42	42	071
USGS	01575761	Trib to Chickies Cr at Marietta Pike at Newton, PA	ST	42	42	071
USGS	01575771	L Chickies Cr at Camp Road nr Mastersonville, PA	ST	42	42	071
USGS	01575772	Trib to L Chickies at Colebrook Rd nr Mastersonvil	ST	42	42	071
USGS	015757724	Little Chickies Cr at E-town road nr Milton Grove	ST	42	42	071
USGS	01575773	Trib 2 to L Chickies at Trail Rd nr Milton Grove	ST	42	42	071
USGS	01575774	Trib to L Chickies at E-Town Rd nr Milton Grove PA	ST	42	42	071
USGS	01575775	Trib 2 to L Chickies at Trail Rd at Milton Grove	ST	42	42	071
USGS	01575776	L Chickies Cr at Sunnyside Road at Milton Grove	ST	42	42	071
USGS	01575777	Trib to L Chickies at Milton Gr Rd at Milton Grove	ST	42	42	071
USGS	01575780	Brubaker Run at Colebrook Rd at Mastersonville, PA	ST	42	42	071
USGS	01575781	Trib to Brubaker Run at Sunnyside Rd nr Union Squa	ST	42	42	071
USGS	01575782	Brubaker Run at Meadow Road near Milton Grove, PA	ST	42	42	071
USGS	01575783	Trib to L Chickies at Meadow Rd nr Milton Grove PA	ST	42	42	071
USGS	01575784	TRIB TO L CHICKIES AT RISSER MILL NR MILTON GROVE	ST	42	42	071
USGS	015757847	Trib to Back Run at Stricker Rd nr Mount Joy, PA	ST	42	42	071
USGS	01575785	Back Run at Milton Grove Road near Mount Joy, PA	ST	42	42	071
USGS	01575786	L Chickies Creek at Manheim Road at Mount Joy, PA	ST	42	42	071
USGS	01575800	Little Chickies Creek at Mt. Joy, PA	ST	42	42	071
USGS	01575805	L Chickies Cr at Longenecker Rd at Mount Joy, PA	ST	42	42	071
USGS	01575825	L Chickies Cr at Iron Bridge Road nr Mount Joy, PA	ST	42	42	071
USGS	01575850	L Chickies Creek at Drager Road nr Klinesville, PA	ST	42	42	071
USGS	01575900	Chiques Creek near Marietta, PA	ST	42	42	071
USGS	01575920	Donegal Cr at Donegal Spr Rd at Donegal Springs,PA	ST	42	42	071
USGS	01575930	Donegal Cr at Trout Run Rd nr Donegal Heights, PA	ST	42	42	071
USGS	01575932	Trib 3 to Donegal Cr on Rt 230 at Mount Joy	ST	42	42	071
USGS	01575934	Trib 3 to Donegal Cr at Donegal Sp Rd at Mount Joy	ST	42	42	071
USGS	01575936	Trib 3 to Donegal Cr at Trout Run Rd nr Donegal Ht	ST	42	42	071
USGS	01575940	Trib to Donegal Creek at Schwanger Rd at Rhems, PA	ST	42	42	071
USGS	01575980	Donegal Creek at Long Lane at Marietta, PA	ST	42	42	071
USGS	01575990	Chickies Creek at Route 441 at Marietta, PA	ST	42	42	071
USGS	01576000	Susquehanna River at Marietta, PA	ST	42	42	071
USGS	01576003	Susquehanna River at Columbia, PA	ST	42	42	071
USGS	01576007	Kreutz Creek at Strickler, PA	ST	42	42	133
USGS	01576010	Susquehanna River near Wrightsville, PA	ST	42	42	133
USGS	01576045	Fishing Creek at Craley, PA	ST	42	42	133
USGS	01576080	Susquehanna River at Safe Harbor, PA	ST	42	42	071
USGS	01576083	AGRICULTURAL FIELD RUNOFF #1 NEAR CHURCHTOWN, PA	ST	42	42	071
USGS	015760831	Little Conestoga Creek, Site 1 near Morgantown, PA	ST	42	42	071
USGS	015760832	Little Conestoga Creek, Site 2 near Morgantown, PA	ST	42	42	071
USGS	0157608325	Little Conestoga Cr, Site2A, nr Morgantown, PA	ST	42	42	071
USGS	015760833	Little Conestoga Cr, Site 3 nr Morgantown, PA	ST	42	42	071
USGS	0157608335	Little Conestoga Creek, Site 3A, near Morgantown	ST	42	42	071
USGS	015760834	L Conestoga Creek, Site 4, near Churchtown, PA	ST	42	42	071
USGS	015760835	Unn Trib to L Conestoga Cr, Site 5 nr Churchtown	ST	42	42	071
USGS	015760836	L Conestoga Creek, Site 6, near Churchtown, PA	ST	42	42	071
USGS	015760837	L Conestoga Creek, Site 7, near Churchtown, PA	ST	42	42	071
USGS	015760838	Unn Trib to L Conestoga Cr, Site 8 nr Churchtown	ST	42	42	071
USGS	015760839	Unn Trib to L Conestoga Cr, Site 9, at Churchtown	ST	42	42	071
USGS	01576084	Trib to L Conestoga Creek near Churchtown, PA	ST	42	42	071
USGS	01576085	Little Conestoga Creek near Churchtown, PA	ST	42	42	071
USGS	01576087	Cedar Creek near Terre Hill, PA	ST	42	42	071
USGS	01576090	Conestoga Creek at Union Grove, PA	ST	42	42	071
USGS	01576100	Conestoga Creek at Weaverland, PA	ST	42	42	071
USGS	01576105	Conestoga River near Terre Hill, PA	ST	42	42	071
USGS	01576120	Conestoga Creek at Martinsdale, PA	ST	42	42	071
USGS	01576200	Little Muddy Creek near Reamstown, PA	ST	42	42	071
USGS	01576240	Muddy Creek near Martindale, PA	ST	42	42	071
USGS	01576250	Muddy Creek at Hinkletown, PA	ST	42	42	071
USGS	01576260	Conestoga River at Hinkletown, PA	ST	42	42	071
USGS	01576300	Conestoga River at Brownstone, PA	ST	42	42	071
USGS	01576305	Groff Creek at Talmage, PA	ST	42	42	071
USGS	01576320	Stony Run at Reamstown, PA	ST	42	42	071
USGS	01576330	Cocalico Creek near Ephrata, PA	ST	42	42	071
USGS	01576335	Agricultural Field Runoff Site at Springville, PA	ST	42	42	071
USGS	01576340	Cocalico Creek at Akron, PA	ST	42	42	071
USGS	01576385	Cocalico Creek near Akron, PA	ST	42	42	071
USGS	01576400	Cocalico Creek at Oregon, PA	ST	42	42	071
USGS	01576410	Conestoga River at Oregon, PA	ST	42	42	071
USGS	01576420	Lititz Run at Lititz, PA	ST	42	42	071
USGS	01576422	Lititz Run at Rothsville, PA	ST	42	42	071
USGS	01576430	Lititz Run at Oregon, PA	ST	42	42	071
USGS	01576440	Conestoga River at Hunsecker, PA	ST	42	42	071
USGS	01576450	Conestoga River at Binkley, PA	ST	42	42	071
USGS	01576460	Landis Run near Eden, PA	ST	42	42	071
USGS	01576500	Conestoga River at Lancaster, PA	ST	42	42	071
USGS	01576510	Conestoga River at Hwy 30 at Lancaster, PA	ST	42	42	071
USGS	01576512	Conestoga Creek near Lancaster, PA	ST	42	42	071
USGS	01576515	Mill Creek near Leola, PA	ST	42	42	071
USGS	0157651505	Unnamed Trib to Mill Creek nr Witmer, PA	ST	42	42	071
USGS	015765159	Big Spring Run near Lampeter, PA	ST	42	42	071
USGS	01576516	Big Spring Run ab Trib near Willow Street, PA	ST	42	42	071
USGS	015765166	Big Spring Run ab Confluence near Lampeter, PA	ST	42	42	071
USGS	01576517	Tributary to Willow Branch at Willow Street, PA	ST	42	42	071
USGS	01576518	Tributary to Willow Branch near Willow Street, PA	ST	42	42	071
USGS	015765184	Unn Tr to Big Sp Rn at W Lampeter Township, PA	ST	42	42	071
USGS	015765185	Unnamed Trib to Big Spring Run nr Willow Street PA	ST	42	42	071
USGS	015765188	Unn Tr to Big Spr Rn ab Confluence nr Mylin Corner	ST	42	42	071
USGS	01576519	Big Spring Run bl Willow Br. nr Willow Street, PA	ST	42	42	071
USGS	015765191	Big Spring Run bl Confluence near Lampeter, PA	ST	42	42	071
USGS	015765193	Big Spring Run at West Lampeter Township, PA	ST	42	42	071
USGS	015765195	Big Spring Run near Mylin Corners, PA	ST	42	42	071
USGS	01576520	Muddy Run at Weavertown, PA	ST	42	42	071
USGS	01576521	Big Spring Run near Willow Street, PA	ST	42	42	071
USGS	01576523	SF of Unnamed Trib to Big Spring Run ab Lampeter	ST	42	42	071
USGS	01576525	SF Unnamed Trib to Big Spring Run at Lampeter, PA	ST	42	42	071
USGS	01576526	NF Un Trib to Big Spring Run nr Willow Street, PA	ST	42	42	071
USGS	015765265	NF Un Trib to Big Spring Run nr Lampeter Rd, PA	ST	42	42	071
USGS	01576527	NF Unnamed Trib to Big Spring Run at Lampeter, PA	ST	42	42	071
USGS	01576528	Un Trib to Big Spring Run nr Willow Street, PA	ST	42	42	071
USGS	01576529	Unnamed Trib to Big Spring Run near Lampeter, PA	ST	42	42	071
USGS	01576540	Mill Creek at Eshelman Mill Road near Lyndon, PA	ST	42	42	071
USGS	01576547	Mill Creek near Willow Street, PA	ST	42	42	071
USGS	01576550	Mill Creek at Lancaster, PA	ST	42	42	071
USGS	01576560	Conestoga Creek nr Lancaster, PA	ST	42	42	071
USGS	01576570	Conestoga Creek below Lancaster, PA	ST	42	42	071
USGS	01576590	Conestoga River below Lancaster, PA	ST	42	42	071
USGS	01576600	Conestoga River near Conestoga, PA	ST	42	42	071
USGS	01576650	Little Conestoga Creek at East Petersburg, PA	ST	42	42	071
USGS	01576670	Bachman Run at Freuiville Pike at E. Petersburg,PA	ST	42	42	071
USGS	01576680	Little Conestoga Creek near East Petersburg, PA	ST	42	42	071
USGS	01576684	Un Trib to L Conestoga Creek at E Petersburg, PA	ST	42	42	071
USGS	01576690	Unnamed Trib to Swarr Run at Landisville, PA	ST	42	42	071
USGS	01576694	Swarr Run above Millers Run near Landisville, PA	ST	42	42	071
USGS	01576697	Swarr Run near Landisville, PA	ST	42	42	071
USGS	01576700	Little Conestoga Creek near Lancaster, PA	ST	42	42	071
USGS	01576702	Un Tr to L Conestoga Cr at Longs Park nr Lancaster	ST	42	42	071
USGS	01576705	Brubaker Run near Rohrerstown, PA	ST	42	42	071
USGS	01576708	L Conestoga Creek bl Twp Rt 595 near Lancaster, PA	ST	42	42	071
USGS	01576710	L Conestoga Creek at Conestoga Country Club	ST	42	42	071
USGS	01576712	Little Conestoga Creek near Millersville, PA	ST	42	42	071
USGS	01576720	Little Conestoga Creek at Millersville, PA	ST	42	42	071
USGS	01576728	WB Little Conestoga Creek near Mountville, PA	ST	42	42	071
USGS	01576730	WB Little Conestoga Creek near Millersville, PA	ST	42	42	071
USGS	01576735	WB Little Conestoga Creek near Letort, PA	ST	42	42	071
USGS	01576740	WB Little Conestoga Creek at Letort, PA	ST	42	42	071
USGS	01576746	Indian Run at Stehman Church nr Millersville, PA	ST	42	42	071
USGS	01576748	Little Conestoga Creek near Rockhill, PA	ST	42	42	071
USGS	01576750	Little Conestoga Creek at Rockhill, PA	ST	42	42	071
USGS	01576754	Conestoga River at Conestoga, PA	ST	42	42	071
USGS	015767545	Conestoga Creek at Rocky Hill, PA	ST	42	42	071
USGS	01576760	Conestoga Creek at Safe Harbor, PA	ST	42	42	071
USGS	01576763	Pequea Creek near Vintage, PA	ST	42	42	071
USGS	01576766	Pequea Creek at Paradise, PA	ST	42	42	071
USGS	01576767	Pequea Creek near Ronks, PA	ST	42	42	071
USGS	01576768	Pequea Creek Tributary near Strasburg, PA	ST	42	42	071
USGS	01576769	Pequea Creek at Strasburg, PA	ST	42	42	071
USGS	01576771	Pequea Creek Tributary at Strasburg, PA	ST	42	42	071
USGS	01576772	Pequea Cr Tributary (Site #2) at Strasburg, PA	ST	42	42	071
USGS	01576774	Little Beaver Creek at Strasburg, PA	ST	42	42	071
USGS	01576775	Big Beaver Creek Tributary at New Providence, PA	ST	42	42	071
USGS	01576777	Big Beaver Creek at Refton, PA	ST	42	42	071
USGS	01576782	Goods Run Tributary at Willow Street, PA	ST	42	42	071
USGS	01576783	Goods Run Tributary at West Willow, PA	ST	42	42	071
USGS	01576786	Pequea Creek Tributary near Martic Forge, PA	ST	42	42	071
USGS	01576787	Pequea Creek at Martic Forge, PA	ST	42	42	071
